epoch;F1_score;F1_score_dil;Precision;Precision_dil;Recall;accuracy;loss;val_F1_score;val_F1_score_dil;val_Precision;val_Precision_dil;val_Recall;val_accuracy;val_loss
0;0.20897714793682098;0.2831660807132721;0.11905371397733688;0.1696886271238327;0.887967050075531;0.6997186541557312;14.266105651855469;0.07877210527658463;0.1163097620010376;0.04100571945309639;0.06175602972507477;0.9977326393127441;0.045189268887043;19.83521842956543
1;0.5489246249198914;0.6758501529693604;0.38844117522239685;0.5272178649902344;0.9704387784004211;0.9287925362586975;13.641788482666016;0.07887470722198486;0.11642057448625565;0.04105896130204201;0.061813171952962875;0.999129056930542;0.0451834537088871;19.001338958740234
2;0.7416709065437317;0.871044397354126;0.6025594472885132;0.7907602787017822;0.972539484500885;0.9716967940330505;13.129199981689453;0.07974053174257278;0.1176593080163002;0.04152771458029747;0.06251051276922226;0.9994547367095947;0.05616645887494087;15.687182426452637
3;0.8017546534538269;0.9253106713294983;0.6854807734489441;0.8862996101379395;0.9684918522834778;0.9801034927368164;12.659546852111816;0.11952441930770874;0.1732284277677536;0.0635916069149971;0.09493134170770645;0.9964184761047363;0.3964229226112366;13.851207733154297
4;0.8138079047203064;0.9342252612113953;0.7025747299194336;0.897434413433075;0.9757483601570129;0.9814980626106262;12.214195251464844;0.23731417953968048;0.3253568708896637;0.13513219356536865;0.19559518992900848;0.9810335040092468;0.7391752004623413;12.514297485351562
5;0.8565755486488342;0.9602271914482117;0.7684357762336731;0.9490604400634766;0.972385823726654;0.9863111972808838;11.776751518249512;0.4465329349040985;0.5544288158416748;0.2960575520992279;0.3992176949977875;0.9089775681495667;0.907676637172699;11.88592529296875
6;0.8574088215827942;0.9657078385353088;0.7622420191764832;0.9496244788169861;0.9828227162361145;0.9862865209579468;11.353663444519043;0.6274617314338684;0.695185124874115;0.5067492127418518;0.6004612445831299;0.8268298506736755;0.9597886204719543;11.444950103759766
7;0.8574974536895752;0.9722325205802917;0.7574051022529602;0.9542259573936462;0.9913100600242615;0.9863429665565491;10.941563606262207;0.6465696692466736;0.6925837397575378;0.6486005187034607;0.7448093295097351;0.6511492729187012;0.9708302021026611;11.093994140625
8;0.8744791150093079;0.9712654948234558;0.7933235764503479;0.9633596539497375;0.980230987071991;0.9883131980895996;10.550545692443848;0.7038798928260803;0.7645079493522644;0.6543774008750916;0.7661473751068115;0.7641155123710632;0.9736410975456238;10.613323211669922
9;0.8788356781005859;0.9740025997161865;0.7973546981811523;0.9668726325035095;0.9817226529121399;0.9887332916259766;10.16947078704834;0.7019851207733154;0.7650455832481384;0.6395499110221863;0.7516562342643738;0.7800647616386414;0.9728671908378601;10.223079681396484
10;0.8766725063323975;0.9753375053405762;0.788838803768158;0.9628207683563232;0.9888841509819031;0.9883863925933838;9.799610137939453;0.6767571568489075;0.722749650478363;0.7112026214599609;0.815825879573822;0.6531786322593689;0.9742655754089355;9.921398162841797
11;0.8766557574272156;0.98017817735672;0.7891344428062439;0.971010148525238;0.989828884601593;0.988477349281311;9.44710922241211;0.6931120753288269;0.747306764125824;0.7039596438407898;0.8206880688667297;0.6902325749397278;0.9747970700263977;9.552996635437012
12;0.8868141770362854;0.9784596562385559;0.8103395104408264;0.9755640625953674;0.9814457297325134;0.9896824359893799;9.111969947814941;0.6566722989082336;0.6832601428031921;0.8022950291633606;0.8836705684661865;0.5593320727348328;0.9761427044868469;9.311081886291504
13;0.8636979460716248;0.9719553589820862;0.7722852826118469;0.9617209434509277;0.9828031659126282;0.9869686961174011;8.793196678161621;0.624363362789154;0.645061731338501;0.8103037476539612;0.8792376518249512;0.5144803524017334;0.974716067314148;9.031184196472168
14;0.8438430428504944;0.962846040725708;0.740761935710907;0.9404544830322266;0.9870686531066895;0.9849039912223816;8.487666130065918;0.5262771248817444;0.5355898141860962;0.8916093707084656;0.9445335865020752;0.37516072392463684;0.9725151062011719;8.881979942321777
15;0.8839171528816223;0.9733302593231201;0.8093050122261047;0.9679449200630188;0.9791861176490784;0.9892553091049194;8.185224533081055;0.6358792185783386;0.6560010313987732;0.8341653347015381;0.9041758179664612;0.5177375674247742;0.975832998752594;8.465407371520996
16;0.8775147795677185;0.9772080779075623;0.7905089259147644;0.9653189182281494;0.9900569915771484;0.9881642460823059;7.896744251251221;0.6546330451965332;0.6774370670318604;0.8097160458564758;0.876290500164032;0.5597559809684753;0.975936770439148;8.149523735046387
17;0.8872128129005432;0.9852635860443115;0.802754819393158;0.977057933807373;0.9937620162963867;0.9895408749580383;7.620258331298828;0.6708738803863525;0.6886043548583984;0.8300248980522156;0.8833727836608887;0.5676729679107666;0.9772562980651855;7.8777031898498535
18;0.907917320728302;0.9886887073516846;0.8407099843025208;0.9885486960411072;0.988900899887085;0.9916855096817017;7.358949184417725;0.6350226998329163;0.6597464084625244;0.812099039554596;0.8910534977912903;0.5289434790611267;0.9752699732780457;7.691038608551025
19;0.8993418216705322;0.9861946105957031;0.8256229758262634;0.9836266040802002;0.9888973832130432;0.9907487034797668;7.111240863800049;0.6732802987098694;0.7003064155578613;0.7979116439819336;0.8733866810798645;0.5899704098701477;0.9766634106636047;7.381803035736084
