epoch;F1_score;F1_score_dil;Precision;Precision_dil;Recall;accuracy;loss;val_F1_score;val_F1_score_dil;val_Precision;val_Precision_dil;val_Recall;val_accuracy;val_loss
0;0.5050548911094666;0.6072436571121216;0.38879549503326416;0.5005289912223816;0.8821502923965454;0.9060137271881104;13.105225563049316;0.0667867437005043;0.0775722786784172;0.06983831524848938;0.09266860038042068;0.0749412551522255;0.9283920526504517;17.601831436157227
1;0.6059427261352539;0.7219209671020508;0.48441728949546814;0.6248200535774231;0.9105971455574036;0.9540309906005859;10.40674114227295;0.24955451488494873;0.3252725303173065;0.1662476509809494;0.23511458933353424;0.5915454030036926;0.851028561592102;11.117984771728516
2;0.6477301716804504;0.7730531692504883;0.5213176012039185;0.6819091439247131;0.9324033260345459;0.9616683721542358;8.248594284057617;0.4050259590148926;0.5191740393638611;0.2766815423965454;0.38587215542793274;0.9104325771331787;0.8797159194946289;7.624547481536865
3;0.6774475574493408;0.8091862797737122;0.5515544414520264;0.7262837886810303;0.9460200071334839;0.9663869142532349;6.6527557373046875;0.7319567799568176;0.7802209258079529;0.7865113615989685;0.8979491591453552;0.7077614665031433;0.9805744290351868;6.176950454711914
4;0.6929979920387268;0.824629545211792;0.5660538673400879;0.7436111569404602;0.9518176317214966;0.9684939384460449;5.491756439208984;0.7166001200675964;0.7550551295280457;0.8398690819740295;0.9494919776916504;0.6439462900161743;0.9807332158088684;5.275742530822754
5;0.7256657481193542;0.8617008924484253;0.6002392172813416;0.7917903661727905;0.9618728160858154;0.9732767343521118;4.6210784912109375;0.6496366858482361;0.6647257208824158;0.914005696773529;0.97100830078125;0.5283488035202026;0.9794325828552246;4.645854473114014
6;0.6553372740745544;0.7791906595230103;0.5250834226608276;0.6831914782524109;0.9467282891273499;0.961948812007904;4.027056694030762;0.6603607535362244;0.693195641040802;0.7998225688934326;0.8931626677513123;0.6073967814445496;0.9775456786155701;4.113368511199951
7;0.6739129424095154;0.8044337630271912;0.5465070009231567;0.7171690464019775;0.948969304561615;0.9655150175094604;3.568019390106201;0.6223946213722229;0.6985104084014893;0.5226817727088928;0.6259009838104248;0.8569347858428955;0.9572843313217163;3.449038505554199
8;0.687248945236206;0.8216089010238647;0.5607238411903381;0.7424728274345398;0.9476330280303955;0.9675914645195007;3.1625843048095703;0.7487931251525879;0.8044739365577698;0.7786031365394592;0.9059038758277893;0.7403171062469482;0.9817689657211304;3.14363169670105
9;0.7056103944778442;0.841382622718811;0.5817763209342957;0.7677006721496582;0.9558588862419128;0.970292329788208;2.7921855449676514;0.7197168469429016;0.7472114562988281;0.8534931540489197;0.9285018444061279;0.6455593109130859;0.9818731546401978;2.9202258586883545
10;0.7179481983184814;0.8550902009010315;0.5910168290138245;0.7811866402626038;0.962357759475708;0.9723122119903564;2.4726123809814453;0.7421600222587585;0.7878847122192383;0.7728826999664307;0.8707435131072998;0.7481350898742676;0.9808870553970337;2.5365564823150635
11;0.7177093029022217;0.8548092246055603;0.5923511981964111;0.7832981944084167;0.9608772993087769;0.9721143841743469;2.257301092147827;0.5786896347999573;0.5910716652870178;0.8751268982887268;0.9244919419288635;0.4782051146030426;0.9755458831787109;2.7402849197387695
12;0.7216391563415527;0.8555911183357239;0.5949490666389465;0.7811079025268555;0.9655331373214722;0.972726583480835;2.018082857131958;0.6830291152000427;0.7033030390739441;0.7713954448699951;0.8202168345451355;0.6567144393920898;0.9773858785629272;2.263875722885132
13;0.7331434488296509;0.871803879737854;0.6078947186470032;0.8033296465873718;0.9683513641357422;0.9741417169570923;1.808122158050537;0.6849977970123291;0.7051582932472229;0.8410091996192932;0.9006746411323547;0.6187871098518372;0.9789414405822754;2.1324234008789062
14;0.722667932510376;0.8577029705047607;0.5964680910110474;0.7848936319351196;0.9607757925987244;0.9728426933288574;1.6608386039733887;0.7313279509544373;0.7617310881614685;0.8546821475028992;0.9407431483268738;0.6600949764251709;0.9823778867721558;1.9213571548461914
15;0.7081934809684753;0.8464665412902832;0.5803489685058594;0.7698575258255005;0.9618009924888611;0.9707784056663513;1.5132458209991455;0.704026997089386;0.7421541213989258;0.7296142578125;0.8077881336212158;0.7289855480194092;0.9767966866493225;1.686348557472229
16;0.735636830329895;0.8738635778427124;0.6120267510414124;0.8085626363754272;0.969031035900116;0.9746150374412537;1.357046127319336;0.7235799431800842;0.7678968906402588;0.7579279541969299;0.8527169823646545;0.7358365058898926;0.9785295128822327;1.5716428756713867
17;0.7410342693328857;0.8787678480148315;0.6166222095489502;0.8150221705436707;0.9683206081390381;0.9755454063415527;1.2352761030197144;0.4395458698272705;0.44160130620002747;0.9187216758728027;0.9386305809020996;0.320303350687027;0.9706282019615173;2.049137592315674
18;0.7309013605117798;0.8644521236419678;0.6059380173683167;0.7949855327606201;0.9630696177482605;0.9737061858177185;1.1632720232009888;0.7248783707618713;0.7738246321678162;0.7902757525444031;0.9082472324371338;0.7046036124229431;0.980369508266449;1.489831566810608
19;0.7189955711364746;0.8557936549186707;0.5921573638916016;0.7818505167961121;0.9687817692756653;0.9716352820396423;1.0881011486053467;0.6770099997520447;0.6928169131278992;0.8229400515556335;0.8700265288352966;0.6053946614265442;0.978096067905426;1.5524593591690063
20;0.7220128774642944;0.8567502498626709;0.5979467630386353;0.7844318747520447;0.9643034338951111;0.9726872444152832;1.0106174945831299;0.5075109004974365;0.5161618590354919;0.9266322255134583;0.9821667671203613;0.3666427433490753;0.9721999168395996;1.9292588233947754
21;0.7141468524932861;0.8476760387420654;0.5882328748703003;0.7738453149795532;0.9642738699913025;0.9708524346351624;0.9594365358352661;0.7381565570831299;0.785262405872345;0.7924436926841736;0.9020548462867737;0.7181777358055115;0.9811928868293762;1.25356125831604
22;0.737076461315155;0.8708174228668213;0.6151905059814453;0.8056323528289795;0.963501513004303;0.974609911441803;0.8696999549865723;0.644458532333374;0.6605955958366394;0.8580774664878845;0.9160599708557129;0.5468248724937439;0.9777460694313049;1.3910255432128906
23;0.7196500301361084;0.8521272540092468;0.5923044681549072;0.776465654373169;0.96602463722229;0.9717772603034973;0.8226115107536316;0.6518226861953735;0.6775045990943909;0.7221198678016663;0.7798706889152527;0.6457269191741943;0.9741331338882446;1.1981102228164673
24;0.6853744387626648;0.8142815828323364;0.5562804937362671;0.7263848781585693;0.9572478532791138;0.9670305252075195;0.8233301043510437;0.6699531674385071;0.7064008712768555;0.6750569939613342;0.7464320063591003;0.72099369764328;0.9714295268058777;1.087957501411438
25;0.6746112108230591;0.8050224184989929;0.5452069044113159;0.713489830493927;0.9555432200431824;0.9655259251594543;0.9910895228385925;0.145500048995018;0.20297493040561676;0.0797586664557457;0.11486467719078064;0.9491167068481445;0.5403749346733093;5.453324794769287
