epoch;F1_score;F1_score_dil;Precision;Precision_dil;Recall;accuracy;loss;val_F1_score;val_F1_score_dil;val_Precision;val_Precision_dil;val_Recall;val_accuracy;val_loss
0;0.4893527626991272;0.5847465991973877;0.3761098086833954;0.47906219959259033;0.8768412470817566;0.8973877429962158;13.009635925292969;0.08069789409637451;0.11837247014045715;0.04239465668797493;0.06336572021245956;0.9907558560371399;0.07841896265745163;24.33315086364746
1;0.609177827835083;0.7239418029785156;0.48682838678359985;0.6265332698822021;0.9212822318077087;0.953938364982605;10.176456451416016;0.3531828820705414;0.46182262897491455;0.23801200091838837;0.33725646138191223;0.8351253867149353;0.8725475668907166;9.796775817871094
2;0.6704462170600891;0.7959039211273193;0.5489695072174072;0.7141883373260498;0.9369803667068481;0.9654240608215332;7.922732830047607;0.37585535645484924;0.47843876481056213;0.24907676875591278;0.34335628151893616;0.8679461479187012;0.8757681250572205;7.398300647735596
3;0.7037187814712524;0.8343808650970459;0.5804264545440674;0.7587589025497437;0.9523707628250122;0.9700252413749695;6.335837364196777;0.46856018900871277;0.4815976321697235;0.8851321339607239;0.9686129689216614;0.33408939838409424;0.9695994853973389;6.43659782409668
4;0.6770778894424438;0.8037418127059937;0.5504275560379028;0.7170336246490479;0.9448607563972473;0.9664501547813416;5.276131629943848;0.5972499251365662;0.6238462328910828;0.8135794997215271;0.9054973721504211;0.4970393478870392;0.974299430847168;5.305627346038818
5;0.6633753180503845;0.7910376191139221;0.5375151634216309;0.7029383182525635;0.9461169838905334;0.9631485939025879;4.531240940093994;0.4712744951248169;0.4755713641643524;0.9553148150444031;0.987345278263092;0.3300861120223999;0.9721090197563171;4.8673624992370605
6;0.6768752336502075;0.8065350651741028;0.5465495586395264;0.7177696228027344;0.9530614018440247;0.9658690094947815;3.9216957092285156;0.44683900475502014;0.4509507715702057;0.9533216953277588;0.9911866188049316;0.3146202564239502;0.9725040793418884;4.339153289794922
7;0.6918917298316956;0.8156564235687256;0.5684993267059326;0.7365429997444153;0.9482060670852661;0.9683356285095215;3.476956367492676;0.6541385054588318;0.6795835494995117;0.7063938975334167;0.759444534778595;0.6616727709770203;0.9730903506278992;3.567079782485962
8;0.6554503440856934;0.7861826419830322;0.5239456295967102;0.6901277899742126;0.9536217451095581;0.961830735206604;3.146367311477661;0.7411730289459229;0.8117315769195557;0.756784975528717;0.9114424586296082;0.7460467219352722;0.9798023700714111;3.210127115249634
9;0.6823296546936035;0.8099360466003418;0.5540346503257751;0.7225720882415771;0.952652633190155;0.9668540358543396;2.844651699066162;0.5307615399360657;0.5497779846191406;0.8495960235595703;0.9290621280670166;0.4206906259059906;0.9717199802398682;3.651306390762329
10;0.705551266670227;0.8357393145561218;0.5821884274482727;0.7595736384391785;0.9570584893226624;0.9704629778862;2.5441410541534424;0.7221889495849609;0.7564278244972229;0.8204299807548523;0.9053716659545898;0.6809919476509094;0.9805954098701477;2.6902401447296143
11;0.7100846767425537;0.8463200926780701;0.5835964679718018;0.7703824639320374;0.9600556492805481;0.9711694121360779;2.286926031112671;0.7076719403266907;0.7370825409889221;0.8233941197395325;0.8984403014183044;0.6579089760780334;0.9794681072235107;2.4972245693206787
